id_usuario;edad;nacionalidad;origen;tipo_turista_preferido;compañia_viaje;frecuencia_viaje;restricciones_movilidad;presupuesto_estimado;sitios_visitados;calificacion_sitios_previos;tiempo_estancia_promedio
U05827;23;Colombia;Cúcuta;cultural;pareja;1;ninguna;231995;9;3.7;352
U05828;45;Colombia;Villavicencio;relax_fotografía;familia;1;ninguna;192225;4;5.0;214
U05829;68;Colombia;Ibagué;naturaleza;solo;2;ninguna;207175;2;4.3;79
U05830;48;Estados Unidos;Extranjero;cultural;solo;3;ninguna;189313;13;4.6;349
U05831;35;Colombia;Villavicencio;gastronómico;solo;1;ninguna;96570;37;4.0;132
U05832;31;Colombia;Cali;aventura;familia;3;ninguna;121772;3;4.4;300
U05833;52;Colombia;Bucaramanga;naturaleza;pareja;3;ninguna;262809;30;3.7;274
U05834;31;Colombia;Cúcuta;cultural;pareja;2;ninguna;206272;20;4.8;332
U05835;59;Colombia;Bucaramanga;aventura;pareja;3;ninguna;277180;15;3.8;143
U05836;46;Colombia;Manizales;gastronómico;pareja;3;ninguna;170139;10;4.0;44
U05837;20;Colombia;Cartagena;aventura;pareja;2;ninguna;201653;26;4.2;88
U05838;51;Colombia;Cúcuta;cultural;solo;4;ninguna;327302;27;4.4;333
U05839;67;Colombia;Cali;cultural;pareja;2;leve;272652;22;3.0;174
U05840;26;Colombia;Bogotá;naturaleza;familia;1;ninguna;257043;34;3.9;276
U05841;48;Colombia;Cartagena;cultural;solo;1;ninguna;353220;16;5.0;41
U05842;65;Colombia;Ibagué;naturaleza;solo;2;ninguna;260472;23;4.7;93
U05843;21;Colombia;Bogotá;cultural;pareja;1;ninguna;184783;2;3.8;347
U05844;24;Colombia;Bogotá;aventura;pareja;4;ninguna;106139;0;4.5;142
U05845;18;Colombia;Barranquilla;cultural;solo;4;ninguna;320789;13;4.8;216
U05846;29;México;Extranjero;aventura;solo;2;ninguna;123060;37;4.4;173
U05847;30;Alemania;Extranjero;naturaleza;pareja;4;ninguna;292149;3;4.4;140
U05848;36;Colombia;Neiva;cultural;pareja;4;ninguna;190359;11;4.2;159
U05849;56;Colombia;Medellín;cultural;familia;3;leve;98324;28;4.2;296
U05850;34;Colombia;Pasto;naturaleza;familia;2;ninguna;171781;2;4.5;58
U05851;32;Colombia;Pereira;cultural;pareja;2;leve;139619;3;4.2;243
U05852;64;Colombia;Cali;aventura;familia;3;ninguna;293698;26;5.0;194
U05853;59;Colombia;Bucaramanga;naturaleza;solo;2;ninguna;178120;23;4.3;198
U05854;62;México;Extranjero;relax_fotografía;amigos;2;ninguna;244917;28;4.1;299
U05855;28;Colombia;Manizales;aventura;pareja;2;ninguna;182136;6;4.4;124
U05856;47;Colombia;Bucaramanga;aventura;pareja;3;ninguna;179321;6;4.5;153
U05857;38;Colombia;Tunja;naturaleza;familia;1;ninguna;178685;24;3.4;210
U05858;22;Colombia;Tunja;relax_fotografía;solo;2;ninguna;125229;26;4.7;178
U05859;48;Colombia;Cúcuta;naturaleza;solo;1;ninguna;120148;32;4.1;76
U05860;34;Colombia;Bogotá;aventura;familia;3;ninguna;156878;37;4.4;321
U05861;25;Colombia;Neiva;cultural;pareja;1;ninguna;211032;23;3.1;106
U05862;34;Colombia;Barranquilla;cultural;pareja;2;ninguna;304711;1;5.0;331
U05863;49;Colombia;Manizales;naturaleza;amigos;2;ninguna;232259;23;3.7;338
U05864;62;Estados Unidos;Extranjero;naturaleza;solo;2;ninguna;344542;16;3.3;73
U05865;55;Colombia;Cúcuta;aventura;familia;1;ninguna;242332;1;4.0;104
U05866;69;España;Extranjero;cultural;amigos;1;ninguna;232529;15;3.6;292
U05867;32;Colombia;Cali;gastronómico;solo;2;ninguna;108181;25;4.2;256
U05868;66;Colombia;Manizales;gastronómico;solo;1;ninguna;218553;10;4.9;157
U05869;66;Colombia;Cartagena;naturaleza;familia;1;ninguna;395819;33;4.1;222
U05870;24;Colombia;Neiva;cultural;amigos;4;ninguna;296038;32;4.5;294
U05871;45;Colombia;Pereira;cultural;pareja;2;leve;193241;36;3.6;273
U05872;56;Colombia;Neiva;gastronómico;familia;2;ninguna;204371;6;5.0;220
U05873;54;Colombia;Barranquilla;cultural;amigos;3;ninguna;340137;26;4.0;345
U05874;35;Colombia;Cali;gastronómico;solo;2;ninguna;141434;26;4.5;197
U05875;35;Colombia;Medellín;gastronómico;solo;2;ninguna;264628;33;4.3;329
U05876;22;Colombia;Medellín;aventura;familia;1;ninguna;137053;1;4.6;248
U05877;52;Colombia;Bogotá;aventura;familia;1;ninguna;284367;24;4.1;180
U05878;20;Colombia;Cúcuta;aventura;pareja;4;ninguna;98900;29;3.5;160
U05879;33;Colombia;Ibagué;cultural;pareja;3;ninguna;157647;16;4.8;283
U05880;34;Colombia;Cartagena;gastronómico;familia;1;ninguna;363814;35;3.7;128
U05881;21;Argentina;Extranjero;relax_fotografía;solo;3;ninguna;292781;34;4.1;355
U05882;52;Colombia;Bucaramanga;aventura;pareja;1;ninguna;380569;38;4.0;237
U05883;44;Colombia;Pereira;cultural;familia;2;ninguna;325545;6;4.9;77
U05884;39;Colombia;Bogotá;aventura;pareja;1;ninguna;280176;33;4.1;333
U05885;38;Colombia;Pereira;naturaleza;solo;1;ninguna;132581;34;3.9;84
U05886;28;Colombia;Manizales;cultural;solo;2;ninguna;278842;4;3.7;167
U05887;54;Colombia;Barranquilla;cultural;solo;2;ninguna;80000;33;3.3;65
U05888;36;Colombia;Tunja;cultural;amigos;3;ninguna;191312;22;4.2;76
U05889;23;Perú;Extranjero;gastronómico;familia;3;ninguna;80000;16;3.6;115
U05890;18;Colombia;Cartagena;cultural;familia;2;leve;160680;2;5.0;289
U05891;35;Colombia;Manizales;naturaleza;familia;2;ninguna;243881;12;4.2;230
U05892;44;Colombia;Pasto;cultural;pareja;1;ninguna;222324;25;4.3;129
U05893;59;Colombia;Villavicencio;naturaleza;solo;1;ninguna;309378;21;3.8;178
U05894;26;Colombia;Pasto;gastronómico;pareja;2;ninguna;177842;12;4.8;144
U05895;49;Colombia;Medellín;cultural;pareja;2;ninguna;274167;31;4.0;184
U05896;27;Colombia;Cartagena;aventura;solo;2;ninguna;207420;0;4.4;65
U05897;31;Colombia;Villavicencio;cultural;familia;1;ninguna;195912;29;3.6;166
U05898;50;Colombia;Cartagena;gastronómico;pareja;1;silla_ruedas;271150;10;4.7;170
U05899;39;Colombia;Bucaramanga;cultural;pareja;2;ninguna;211797;29;3.8;192
U05900;31;Canadá;Extranjero;aventura;pareja;1;ninguna;353744;38;4.2;337
U05901;38;Colombia;Tunja;gastronómico;amigos;3;ninguna;247006;38;4.0;85
U05902;34;Colombia;Cúcuta;naturaleza;familia;1;ninguna;278896;35;4.1;120
U05903;66;Colombia;Medellín;naturaleza;pareja;1;ninguna;229943;14;3.6;243
U05904;37;Colombia;Neiva;cultural;amigos;3;ninguna;157592;13;4.8;198
U05905;48;Colombia;Cúcuta;cultural;pareja;2;ninguna;228336;6;3.9;243
U05906;58;Colombia;Villavicencio;aventura;amigos;1;ninguna;340662;14;3.7;333
U05907;34;Colombia;Bucaramanga;naturaleza;familia;2;ninguna;80000;22;4.9;219
U05908;39;Colombia;Bucaramanga;gastronómico;solo;4;ninguna;264435;5;3.8;259
U05909;61;Colombia;Cartagena;cultural;pareja;1;ninguna;260657;37;4.6;66
U05910;56;Colombia;Tunja;cultural;pareja;3;ninguna;86266;36;4.1;116
U05911;37;Colombia;Ibagué;cultural;familia;1;ninguna;188057;16;3.8;151
U05912;37;Colombia;Bucaramanga;gastronómico;pareja;3;ninguna;350968;23;4.5;183
U05913;48;Colombia;Neiva;cultural;pareja;2;leve;281177;6;4.7;193
U05914;19;Colombia;Medellín;aventura;solo;2;ninguna;233568;38;3.8;218
U05915;39;Colombia;Pasto;aventura;pareja;3;ninguna;312726;16;3.9;190
U05916;60;Colombia;Bucaramanga;aventura;familia;1;ninguna;133953;22;4.0;80
U05917;36;Colombia;Neiva;cultural;amigos;3;ninguna;172209;9;3.1;176
U05918;61;Colombia;Medellín;naturaleza;amigos;1;ninguna;252275;27;4.4;140
U05919;67;Colombia;Villavicencio;naturaleza;solo;1;ninguna;343036;8;3.7;163
U05920;44;Colombia;Cali;aventura;amigos;1;ninguna;146076;29;5.0;76
U05921;65;Colombia;Tunja;relax_fotografía;pareja;1;ninguna;269478;3;4.4;183
U05922;52;Colombia;Manizales;aventura;familia;3;ninguna;204997;27;4.4;316
U05923;24;Colombia;Pasto;naturaleza;pareja;2;ninguna;224795;15;4.5;281
U05924;60;Colombia;Barranquilla;cultural;familia;2;leve;290454;16;4.5;268
U05925;52;Colombia;Medellín;aventura;pareja;2;ninguna;165200;15;4.0;202
U05926;22;Colombia;Cúcuta;naturaleza;pareja;3;ninguna;139040;25;4.9;105
U05927;64;España;Extranjero;cultural;familia;1;ninguna;198725;5;3.6;305
U05928;61;Colombia;Villavicencio;naturaleza;pareja;2;ninguna;317566;38;4.8;149
U05929;47;Colombia;Tunja;gastronómico;familia;1;ninguna;157222;23;3.8;84
U05930;32;Colombia;Tunja;cultural;amigos;1;ninguna;222230;37;4.8;284
U05931;62;Colombia;Pereira;naturaleza;amigos;3;ninguna;153313;20;3.9;156
U05932;36;Estados Unidos;Extranjero;cultural;solo;1;ninguna;138708;36;5.0;288
U05933;47;Colombia;Manizales;aventura;pareja;1;ninguna;205947;30;3.9;243
U05934;19;Estados Unidos;Extranjero;cultural;pareja;2;ninguna;188259;31;4.3;76
U05935;44;Colombia;Bogotá;aventura;familia;3;ninguna;262805;4;3.2;108
U05936;31;Colombia;Villavicencio;cultural;pareja;1;ninguna;288101;27;4.6;347
U05937;50;Colombia;Neiva;relax_fotografía;pareja;4;ninguna;304041;20;3.7;340
U05938;50;Colombia;Pereira;cultural;familia;1;leve;242489;18;4.5;157
U05939;32;Colombia;Bucaramanga;naturaleza;pareja;1;ninguna;217603;33;4.2;52
U05940;19;Colombia;Cúcuta;cultural;amigos;3;ninguna;90422;4;3.8;107
U05941;67;Colombia;Cartagena;aventura;pareja;3;ninguna;314440;7;4.6;94
U05942;48;Colombia;Pereira;cultural;amigos;3;ninguna;349245;28;4.0;296
U05943;22;Colombia;Bogotá;aventura;pareja;4;ninguna;163553;39;4.8;95
U05944;28;Colombia;Manizales;cultural;amigos;1;ninguna;101398;6;4.1;278
U05945;63;Colombia;Villavicencio;aventura;solo;1;ninguna;91046;29;4.4;202
U05946;38;Alemania;Extranjero;relax_fotografía;familia;1;ninguna;353878;23;3.9;239
U05947;46;Colombia;Cali;naturaleza;pareja;2;ninguna;215842;36;4.3;196
U05948;27;Colombia;Cartagena;cultural;pareja;4;ninguna;228617;13;4.2;160
U05949;51;Colombia;Neiva;aventura;pareja;2;ninguna;316778;4;3.3;204
U05950;32;Colombia;Ibagué;cultural;solo;1;ninguna;350140;22;4.7;54
U05951;29;Colombia;Ibagué;cultural;solo;1;ninguna;86638;33;4.0;225
U05952;37;Colombia;Neiva;naturaleza;amigos;3;leve;221171;18;4.2;333
U05953;29;Colombia;Pereira;cultural;solo;1;ninguna;287922;20;4.2;91
U05954;21;Brasil;Extranjero;cultural;familia;3;ninguna;251718;38;3.8;245
U05955;36;Colombia;Cúcuta;aventura;pareja;1;ninguna;290140;19;4.7;222
U05956;60;Colombia;Cúcuta;gastronómico;solo;3;ninguna;320421;30;4.6;152
U05957;25;Colombia;Villavicencio;relax_fotografía;pareja;2;ninguna;341584;30;4.4;130
U05958;19;Colombia;Bogotá;cultural;solo;3;ninguna;303875;10;4.0;283
U05959;43;Colombia;Tunja;gastronómico;solo;2;ninguna;254936;15;4.0;227
U05960;46;Colombia;Neiva;relax_fotografía;amigos;4;ninguna;165669;38;3.7;272
U05961;55;Colombia;Tunja;gastronómico;familia;1;ninguna;235805;22;3.4;313
U05962;19;Colombia;Bogotá;naturaleza;amigos;4;ninguna;261895;8;3.1;208
U05963;44;Colombia;Barranquilla;naturaleza;familia;1;ninguna;281000;24;3.3;98
U05964;56;Colombia;Tunja;aventura;familia;1;ninguna;259097;11;4.1;247
U05965;18;Colombia;Cartagena;naturaleza;amigos;3;ninguna;324579;38;3.9;279
U05966;41;Colombia;Bogotá;gastronómico;pareja;1;ninguna;164853;29;4.5;192
U05967;24;Colombia;Pereira;cultural;pareja;2;ninguna;313632;13;4.5;357
U05968;49;Colombia;Neiva;cultural;pareja;2;ninguna;175471;5;3.9;83
U05969;24;Colombia;Pereira;aventura;pareja;3;ninguna;93184;23;4.5;173
U05970;37;Colombia;Cartagena;naturaleza;pareja;1;leve;292449;21;4.1;81
U05971;67;Colombia;Tunja;cultural;pareja;2;ninguna;198394;13;4.5;36
U05972;34;España;Extranjero;cultural;pareja;1;ninguna;218883;31;3.6;150
U05973;18;Colombia;Bucaramanga;cultural;familia;1;ninguna;279029;27;5.0;45
U05974;23;Colombia;Pereira;gastronómico;solo;3;silla_ruedas;128520;14;4.6;219
U05975;68;Colombia;Ibagué;cultural;pareja;2;ninguna;221349;11;3.6;97
U05976;38;Colombia;Pereira;relax_fotografía;pareja;1;leve;208101;29;4.4;262
U05977;50;Colombia;Cúcuta;aventura;pareja;2;ninguna;149766;26;4.1;118
U05978;35;Colombia;Ibagué;naturaleza;amigos;4;ninguna;172383;17;4.1;341
U05979;59;Colombia;Pasto;aventura;pareja;2;ninguna;275617;10;4.1;294
U05980;42;Colombia;Cartagena;naturaleza;pareja;1;ninguna;125852;14;4.7;338
U05981;21;Colombia;Villavicencio;naturaleza;familia;1;ninguna;191226;18;4.9;279
U05982;32;Colombia;Tunja;naturaleza;solo;2;ninguna;80000;32;3.9;161
U05983;19;Colombia;Bucaramanga;relax_fotografía;pareja;2;ninguna;138009;39;3.3;348
U05984;29;Colombia;Pereira;aventura;pareja;1;ninguna;221202;35;4.6;58
U05985;43;Colombia;Cúcuta;aventura;familia;1;ninguna;138817;28;4.1;171
U05986;40;Alemania;Extranjero;naturaleza;pareja;4;ninguna;169453;10;5.0;54
U05987;65;Ecuador;Extranjero;gastronómico;pareja;3;ninguna;184361;27;4.2;290
U05988;51;Colombia;Bogotá;naturaleza;pareja;1;ninguna;313223;5;4.4;92
U05989;50;Colombia;Manizales;cultural;solo;1;ninguna;131739;3;4.1;309
U05990;55;España;Extranjero;naturaleza;familia;3;ninguna;184268;39;4.7;131
U05991;65;Colombia;Ibagué;aventura;pareja;3;ninguna;229622;10;3.5;56
U05992;57;Colombia;Medellín;aventura;pareja;1;ninguna;460390;36;4.1;87
U05993;64;Colombia;Manizales;cultural;solo;3;ninguna;190887;22;3.5;211
U05994;65;Colombia;Tunja;relax_fotografía;familia;3;ninguna;262891;23;4.6;232
U05995;29;Colombia;Bucaramanga;aventura;pareja;2;ninguna;124942;28;3.7;301
U05996;33;Colombia;Bucaramanga;naturaleza;familia;2;ninguna;197338;5;3.8;339
U05997;18;España;Extranjero;aventura;familia;2;ninguna;80000;19;3.8;226
U05998;47;Colombia;Barranquilla;cultural;pareja;3;ninguna;185544;38;3.9;343
U05999;66;España;Extranjero;cultural;pareja;1;leve;272032;19;4.2;58
U06000;30;Colombia;Pasto;relax_fotografía;pareja;4;ninguna;207207;25;4.4;195
U06001;61;México;Extranjero;cultural;pareja;3;ninguna;396475;2;4.7;245
U06002;61;Colombia;Cartagena;aventura;familia;1;ninguna;294035;2;4.2;155
U06003;24;Perú;Extranjero;aventura;solo;2;ninguna;162162;0;3.5;49
U06004;44;Colombia;Barranquilla;naturaleza;pareja;2;ninguna;266142;14;4.7;246
U06005;52;Colombia;Tunja;gastronómico;amigos;1;ninguna;144509;27;3.6;52
U06006;44;Colombia;Cali;naturaleza;pareja;2;ninguna;175197;38;4.7;305
U06007;62;Canadá;Extranjero;cultural;pareja;1;ninguna;173978;37;4.5;143
U06008;66;Colombia;Ibagué;relax_fotografía;pareja;2;leve;331470;28;4.5;345
U06009;24;Colombia;Tunja;gastronómico;familia;1;ninguna;279480;36;3.6;134
U06010;69;Colombia;Cartagena;cultural;solo;2;ninguna;148966;15;4.6;74
U06011;44;Colombia;Pasto;aventura;pareja;4;ninguna;255051;34;4.0;257
U06012;69;Alemania;Extranjero;naturaleza;pareja;1;ninguna;97772;2;4.5;241
U06013;56;Colombia;Neiva;aventura;pareja;3;ninguna;248244;13;4.1;257
U06014;56;Colombia;Bucaramanga;naturaleza;solo;1;ninguna;136600;21;4.5;355
U06015;62;Colombia;Cali;gastronómico;pareja;1;leve;200982;4;4.2;318
U06016;24;Colombia;Cúcuta;cultural;familia;2;ninguna;229405;23;4.1;305
U06017;49;Colombia;Ibagué;aventura;pareja;4;ninguna;194999;5;3.9;65
U06018;33;Colombia;Pereira;aventura;amigos;2;ninguna;193557;17;4.3;287
U06019;22;Colombia;Cali;cultural;amigos;3;ninguna;80000;14;3.5;326
U06020;44;Ecuador;Extranjero;cultural;pareja;2;ninguna;80000;10;4.8;71
U06021;29;Colombia;Barranquilla;aventura;familia;2;ninguna;174029;20;4.6;354
U06022;22;Colombia;Ibagué;naturaleza;pareja;2;ninguna;213928;3;4.6;183
U06023;50;Colombia;Neiva;cultural;pareja;2;ninguna;213765;8;4.2;236
U06024;46;Colombia;Cúcuta;aventura;solo;2;ninguna;238892;33;4.5;76
U06025;28;Colombia;Neiva;cultural;familia;1;ninguna;279158;18;4.1;141
U06026;21;Estados Unidos;Extranjero;cultural;amigos;3;ninguna;320321;0;4.2;301
U06027;40;Colombia;Manizales;cultural;pareja;2;ninguna;125700;21;5.0;210
U06028;20;Colombia;Manizales;naturaleza;amigos;2;ninguna;157467;10;4.4;163
U06029;61;Colombia;Villavicencio;cultural;amigos;3;ninguna;211845;9;4.0;142
U06030;23;Colombia;Pasto;naturaleza;solo;1;ninguna;431380;4;4.1;276
U06031;58;Estados Unidos;Extranjero;cultural;familia;2;ninguna;428243;35;4.2;97
U06032;21;Colombia;Bucaramanga;cultural;pareja;2;ninguna;117595;31;3.3;230
U06033;21;Argentina;Extranjero;naturaleza;pareja;4;ninguna;250715;5;5.0;346
U06034;35;Colombia;Ibagué;cultural;pareja;1;ninguna;364035;4;3.8;62
U06035;52;Colombia;Neiva;cultural;pareja;1;ninguna;220560;25;4.1;194
U06036;67;Colombia;Villavicencio;cultural;familia;1;ninguna;191087;34;4.1;179
U06037;65;Colombia;Bogotá;naturaleza;familia;1;ninguna;151040;35;3.1;115
U06038;39;Colombia;Bucaramanga;aventura;pareja;2;silla_ruedas;230876;34;3.9;209
U06039;38;Colombia;Cartagena;aventura;solo;3;ninguna;175003;17;5.0;204
U06040;44;Colombia;Ibagué;gastronómico;pareja;4;ninguna;260341;16;4.5;207
U06041;32;Colombia;Manizales;naturaleza;familia;1;ninguna;175815;23;4.7;208
U06042;52;Colombia;Neiva;naturaleza;familia;1;ninguna;325338;3;4.6;39
U06043;38;Colombia;Barranquilla;relax_fotografía;amigos;2;ninguna;153781;32;4.0;229
U06044;40;Colombia;Tunja;cultural;familia;2;ninguna;298371;2;4.2;227
U06045;29;España;Extranjero;cultural;pareja;4;ninguna;154496;5;4.2;190
U06046;45;Colombia;Pasto;cultural;pareja;2;ninguna;80000;19;4.7;239
U06047;51;Colombia;Tunja;cultural;familia;2;leve;108098;38;4.7;85
U06048;65;Colombia;Villavicencio;gastronómico;solo;2;ninguna;90288;10;4.7;249
U06049;29;Colombia;Barranquilla;aventura;pareja;3;ninguna;80000;24;3.7;313
U06050;27;Colombia;Cali;relax_fotografía;pareja;2;ninguna;85525;2;4.7;338
U06051;41;Colombia;Neiva;aventura;pareja;2;ninguna;193599;14;4.2;324
U06052;62;Colombia;Cúcuta;cultural;familia;2;ninguna;205823;6;4.2;287
U06053;31;Colombia;Cali;cultural;amigos;1;ninguna;184253;8;4.7;218
U06054;23;Colombia;Tunja;aventura;amigos;2;ninguna;172033;10;3.7;240
U06055;67;México;Extranjero;naturaleza;familia;1;ninguna;309755;6;4.1;61
U06056;53;Colombia;Cali;aventura;familia;1;leve;111957;11;4.6;56
U06057;29;Colombia;Cartagena;cultural;amigos;1;ninguna;205521;16;5.0;131
U06058;59;Colombia;Cali;aventura;amigos;1;ninguna;126976;13;4.0;125
U06059;62;Colombia;Ibagué;aventura;familia;2;ninguna;237442;6;4.3;149
U06060;37;Colombia;Barranquilla;naturaleza;pareja;4;ninguna;255336;21;3.8;71
U06061;28;Colombia;Barranquilla;cultural;pareja;2;ninguna;144422;35;4.0;96
U06062;69;Colombia;Medellín;cultural;pareja;4;ninguna;166815;27;3.8;54
U06063;48;Colombia;Tunja;aventura;pareja;2;ninguna;185151;36;4.4;87
U06064;51;Colombia;Cartagena;aventura;pareja;1;ninguna;94516;25;3.7;42
U06065;46;Alemania;Extranjero;gastronómico;solo;1;ninguna;218500;31;5.0;221
U06066;30;México;Extranjero;gastronómico;solo;3;leve;241889;11;3.8;154
U06067;40;Colombia;Neiva;naturaleza;solo;4;ninguna;240534;10;4.4;146
U06068;55;Colombia;Pasto;cultural;pareja;2;ninguna;234707;33;3.6;133
U06069;53;Colombia;Bogotá;aventura;pareja;2;ninguna;235275;10;4.1;111
U06070;30;Colombia;Pasto;cultural;amigos;1;ninguna;292364;11;3.8;55
U06071;20;Colombia;Medellín;aventura;pareja;2;ninguna;177574;15;3.7;107
U06072;47;Colombia;Pasto;naturaleza;pareja;2;ninguna;135618;28;3.7;236
U06073;42;Colombia;Pasto;naturaleza;amigos;3;leve;244002;13;4.0;329
U06074;30;Colombia;Ibagué;naturaleza;pareja;4;ninguna;93458;39;3.7;193
U06075;62;Colombia;Barranquilla;naturaleza;pareja;1;ninguna;131342;12;4.2;327
U06076;40;Colombia;Cúcuta;aventura;amigos;3;ninguna;140576;17;3.5;338
U06077;37;Colombia;Bogotá;cultural;pareja;3;leve;99491;17;4.9;83
U06078;49;Colombia;Pasto;cultural;familia;4;ninguna;197036;36;5.0;54
U06079;26;Colombia;Pasto;aventura;amigos;2;leve;229003;34;4.1;152
U06080;23;Colombia;Bucaramanga;aventura;amigos;1;ninguna;119737;13;3.8;248
U06081;54;Colombia;Medellín;relax_fotografía;familia;2;ninguna;213825;33;4.5;335
U06082;69;Colombia;Bogotá;gastronómico;solo;1;ninguna;155499;29;4.1;191
U06083;40;Colombia;Ibagué;cultural;familia;4;ninguna;208567;37;4.4;159
U06084;58;Colombia;Ibagué;aventura;familia;1;ninguna;167591;14;4.4;170
U06085;62;Colombia;Bogotá;relax_fotografía;pareja;2;ninguna;160687;23;3.7;320
U06086;48;Colombia;Villavicencio;gastronómico;familia;2;ninguna;284867;32;4.2;295
U06087;30;Colombia;Cali;gastronómico;pareja;2;ninguna;239147;5;3.9;273
U06088;51;Colombia;Tunja;aventura;familia;1;ninguna;236191;4;4.1;55
U06089;24;España;Extranjero;naturaleza;pareja;1;ninguna;345359;28;4.8;324
U06090;21;Colombia;Pasto;aventura;pareja;2;ninguna;138030;19;3.6;111
U06091;30;Colombia;Bucaramanga;naturaleza;pareja;1;ninguna;175684;23;3.7;127
U06092;47;Alemania;Extranjero;aventura;amigos;3;ninguna;270676;4;4.6;192
U06093;31;Colombia;Cali;cultural;pareja;3;ninguna;172137;3;4.1;106
U06094;45;Colombia;Bogotá;naturaleza;familia;3;ninguna;167556;11;4.5;310
U06095;33;Colombia;Neiva;gastronómico;pareja;2;ninguna;296169;1;3.9;280
U06096;38;Colombia;Medellín;naturaleza;familia;1;ninguna;244386;1;4.6;343
U06097;39;Colombia;Bucaramanga;cultural;solo;4;ninguna;303687;38;4.0;129
U06098;63;Colombia;Bucaramanga;naturaleza;amigos;1;ninguna;80000;17;3.6;168
U06099;62;Estados Unidos;Extranjero;gastronómico;familia;1;ninguna;278945;39;3.9;352
U06100;29;Colombia;Pasto;naturaleza;pareja;2;ninguna;168022;36;3.9;305
U06101;55;Francia;Extranjero;naturaleza;amigos;1;ninguna;339872;5;4.6;358
U06102;42;Colombia;Bogotá;cultural;solo;2;ninguna;408120;16;4.1;180
U06103;63;Colombia;Ibagué;relax_fotografía;familia;1;ninguna;159501;29;4.3;54
U06104;34;Colombia;Ibagué;cultural;pareja;1;ninguna;337213;13;4.9;85
U06105;43;Colombia;Bogotá;relax_fotografía;amigos;1;ninguna;231304;30;5.0;353
U06106;65;Colombia;Pereira;relax_fotografía;amigos;1;ninguna;272213;27;3.8;303
U06107;46;Colombia;Villavicencio;cultural;familia;1;ninguna;207782;19;4.0;41
U06108;49;Colombia;Pasto;cultural;amigos;4;ninguna;222215;27;4.3;132
U06109;61;Colombia;Neiva;relax_fotografía;pareja;2;ninguna;190239;7;3.6;242
U06110;41;Colombia;Cartagena;naturaleza;amigos;3;ninguna;352879;36;4.1;62
U06111;48;Colombia;Cúcuta;cultural;solo;3;ninguna;244164;7;3.7;320
U06112;42;Colombia;Bucaramanga;gastronómico;solo;3;ninguna;232715;20;3.5;179
U06113;65;Colombia;Cartagena;aventura;amigos;2;ninguna;278750;2;3.4;120
U06114;63;Colombia;Cali;naturaleza;solo;2;ninguna;241924;6;4.8;36
U06115;39;Colombia;Bucaramanga;aventura;amigos;2;ninguna;290193;1;4.1;80
U06116;45;Colombia;Medellín;gastronómico;pareja;4;ninguna;327647;0;5.0;147
U06117;21;Colombia;Cali;cultural;pareja;2;ninguna;128380;36;3.9;122
U06118;21;Colombia;Cali;cultural;pareja;3;ninguna;226466;15;4.1;140
U06119;35;Colombia;Bucaramanga;aventura;pareja;2;ninguna;281230;4;4.7;298
U06120;51;Colombia;Tunja;naturaleza;pareja;2;leve;259188;34;4.4;165
U06121;63;Colombia;Medellín;aventura;familia;2;ninguna;292402;38;4.6;220
U06122;56;Colombia;Pasto;gastronómico;pareja;4;ninguna;361263;30;4.0;32
U06123;63;Colombia;Medellín;relax_fotografía;amigos;1;ninguna;168184;21;4.8;291
